ags1,ags2,ags3,ags4,ags5,ags6,ags7,ags8,ags9,ags10,ags11,ags12,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,ats13,ats14,ats15,ats16,ats17,ats18,ats19,ats20,ats21,ats22,ats23,ats24,ats25,ats26,ats27,ats28,ats29,ats30,ats31,ats32,ats33,ats34,ats35,ats36,ats37,ats38,ats39,ats40,ats41,ats42,ats43,ats44,ats45,ats46,ats47,ats48,ats49,ats50,ats51,ats52,ats53,ats54,ats55,ats56,ats57,ats58,ats59,ats60,ats61,ats62,ats63,ats64,ats65,ats66,ats67,ats68,ats69,ats70,ats71,ats72,ats73,ats74,ats75,ats76,ats77,mps1,mps2,mps3,mps4,mps5,mps6,mps7,mps8,mps9,mps10,mps11,mps12,mps13,mps14,mps15,mps16,mps17,mps18,mps19,mps20,mps21,mps22,mps23,mps24,mps25,mps26,mps27,mps28,mps29,mps30,mps31,mps32,mps33,mps34,mps35,mps36,mps37,mps38,mps39,mps40,mps41,mps42,mps43,mps44,mps45,asiq1,asiq2,asiq3,asiq4,asiq5,asiq6,asiq7,asiq8,asiq9,asiq10,asiq11,asiq12,asiq13,asiq14,asiq15,asiq16,asiq17,asiq18,asiq19,asiq20,asiq21,asiq22,asiq23,asiq24,asiq25,gender,ags_map,ags_mav,ags_pap,ags_pav,asiq_score,ats_fear,ats_frus,ats_sad,ats_disc,ats_actc,ats_attc,ats_inhc,ats_soci,ats_hip,ats_posa,ats_nps,ats_aps,ats_asso,ats_nega,ats_effc,ats_ext,ats_ori,mps_self,mps_oth,mps_spr,ags_mastery
6,7,5,7,7,6,6,4,6,5,6,6,5,3,6,4,1,6,1,2,2,3,2,5,5,4,5,2,6,4,6,2,5,1,4,5,5,3,3,3,5,5,3,6,6,4,5,6,6,6,6,6,5,3,3,3,3,5,3,4,6,6,1,5,5,3,3,2,5,2,3,5,4,5,3,4,3,2,4,3,3,3,2,6,5,6,3,4,5,5,2,4,6,5,5,3,1,6,4,6,6,4,5,3,3,5,6,5,3,7,3,5,4,5,6,4,3,2,6,3,5,4,5,3,2,2,5,3,6,3,6,4,6,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,1,2,19,19,17,16,1,3.142857,4.5,3,4.166666,3.571428,4.6,3.571428,5,3.857142,4,4.2,3.8,5.4,3.653846,3.842105,4.235294,4.466666,65,58,69,38
5,5,7,7,7,6,7,7,7,7,7,1,6,2,5,3,2,1,1,3,1,4,6,7,7,3,4,6,5,5,2,1,1,5,2,7,5,4,4,4,2,1,5,6,3,2,5,6,6,5,6,7,5,5,3,1,7,6,6,4,5,6,5,2,5,5,5,6,6,4,4,5,2,7,5,6,5,5,4,2,6,4,6,5,1,7,3,6,6,6,4,2,7,1,3,2,1,4,6,7,3,7,7,5,5,7,6,5,6,7,4,7,5,4,2,2,7,1,7,1,7,5,4,3,1,2,3,5,7,1,3,4,6,4,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,19,12,21,21,0,4.285714,4,3.857142,4.833333,4.142857,4.4,4.857142,4.2,2.571428,4.8,3.2,5.8,6.4,4.230769,4.473684,3.705882,5.133333,74,56,66,31
6,5,5,6,5,6,5,6,5,6,3,4,3,2,5,4,3,3,3,2,4,3,4,5,6,4,5,5,5,3,3,4,3,2,3,6,5,6,6,2,4,4,4,6,6,5,6,6,4,5,5,6,6,4,5,4,5,6,5,6,4,3,2,3,3,6,5,5,3,5,4,3,5,6,2,5,4,2,2,2,4,6,3,5,5,6,4,4,5,4,5,4,5,5,2,4,5,4,5,5,4,6,3,2,5,3,4,5,4,5,4,5,5,5,3,4,4,3,5,4,5,5,5,3,3,3,6,3,5,4,5,5,4,5,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,16,15,13,18,0,3.285714,4.666666,4.571428,5,4.285714,4.4,3.857142,3.8,4.142857,4.4,3.6,3.6,5.8,4.346153,4.157894,4.117647,4.333333,59,68,65,31
6,6,7,7,7,6,6,4,7,7,7,7,5,3,7,6,2,6,6,2,1,2,7,3,7,3,7,2,2,6,7,2,6,3,2,7,6,6,7,7,3,1,2,4,1,3,6,5,3,7,7,5,7,4,7,4,7,6,5,2,6,4,2,6,5,4,5,5,5,6,2,4,4,7,1,3,4,2,2,5,5,3,5,5,4,7,7,6,3,6,3,3,4,1,3,6,3,5,2,4,4,6,4,3,5,6,6,3,4,7,2,6,3,5,NA,4,5,3,7,3,6,2,3,4,1,2,5,4,7,2,6,4,7,4,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,19,19,21,18,0,4.142857,4.166666,4,4.166666,4.857142,4,5.142857,4.2,3.285714,5,4,5,7,4.115384,4.736842,4.058823,5.333333,67,NA,65,38
6,4,6,6,6,7,7,2,7,7,2,4,5,1,4,4,2,1,5,1,1,3,7,7,5,2,6,1,2,3,7,1,5,5,1,5,1,6,6,4,2,8,5,2,5,3,6,3,5,3,4,2,3,2,4,6,1,5,6,3,5,2,1,6,6,2,7,1,2,4,6,2,5,6,1,3,3,4,3,4,6,1,2,2,4,5,2,6,4,7,7,7,7,1,6,2,2,6,4,4,2,4,6,5,4,7,2,2,5,7,1,5,3,3,2,2,6,4,7,1,1,1,5,1,1,4,7,1,7,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,15,15,15,0,4.142857,3,1.571428,3.166666,4.142857,2.8,4.571428,4.4,3.285714,3,4.2,4,4.6,2.961538,3.947368,3.529411,4.266666,71,59,49,34
6,7,4,3,7,7,6,3,2,2,2,7,1,2,6,5,5,1,7,2,5,2,6,5,7,4,5,5,3,5,1,3,6,2,4,7,5,3,5,3,2,2,3,5,4,5,6,2,2,6,6,5,5,2,3,5,5,2,5,2,6,3,1,7,2,3,5,4,3,6,5,5,4,3,2,1,3,2,5,5,5,2,1,1,3,6,6,7,6,3,5,5,5,2,5,3,2,3,3,5,3,3,6,4,5,6,6,3,5,4,5,5,3,3,4,3,3,2,4,5,7,3,5,3,1,1,3,4,7,2,5,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,21,8,8,0,3.428571,3.5,4.285714,3.666666,3.571428,4.2,4,2.8,4,4.4,4,4.4,5.4,3.730769,3.894736,3.764705,4.6,67,53,54,40
6,5,6,6,7,6,6,6,6,6,6,5,2,2,5,7,4,3,1,1,7,2,7,4,2,4,7,6,5,4,2,7,7,2,2,6,3,3,6,4,2,1,5,7,2,3,5,6,3,6,7,4,7,7,6,4,5,2,5,3,3,4,2,6,7,7,6,4,8,6,7,3,5,2,2,1,3,4,5,3,8,4,3,3,2,6,5,5,2,6,4,3,4,5,2,3,2,5,3,5,2,4,5,5,7,7,5,3,4,3,4,7,3,4,4,3,6,5,4,5,7,5,NA,6,2,2,7,5,6,3,6,2,5,4,2,2,2,1,1,1,4,3,2,1,1,3,1,2,1,2,1,2,3,2,2,1,1,1,1,1,19,16,18,18,5,3.285714,4.666666,4.571428,6.833333,4.285714,3.8,4.714285,3.2,1.857142,4.4,4,2,5.6,4.76923,4.315789,3,3.866666,NA,59,66,35
6,5,7,6,6,5,6,6,6,6,6,5,2,5,7,5,3,7,2,2,6,4,3,2,5,1,5,5,7,5,7,3,2,2,7,6,2,3,5,5,5,4,6,3,6,5,6,4,7,1,5,5,3,3,1,2,2,1,5,5,5,6,1,4,5,4,5,2,5,1,1,7,5,1,6,5,3,2,6,2,7,1,2,3,7,6,3,5,6,6,2,1,5,7,5,2,1,6,5,7,1,6,7,6,5,7,7,2,3,2,6,7,2,6,7,5,7,5,4,6,7,4,3,6,1,1,3,5,7,5,7,3,4,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,18,15,19,18,0,2.428571,4.5,3.285714,3.333333,4.285714,5,4.285714,4.4,4.714285,4.6,3.6,4.8,4.2,3.346153,4.473684,4.588235,4.2,75,55,76,33
5,6,5,7,7,6,6,6,6,5,5,5,2,1,3,2,1,5,2,2,4,6,5,7,6,2,5,3,2,3,7,4,4,1,1,6,5,2,5,4,2,7,3,1,6,4,6,2,5,3,6,4,7,2,2,2,6,2,3,3,3,2,1,2,2,2,6,3,2,5,3,6,2,3,2,6,2,3,5,6,2,4,3,2,5,3,2,2,1,1,2,2,4,5,1,1,6,5,3,6,5,3,3,2,5,2,5,3,3,6,2,5,3,4,2,2,1,1,6,3,2,3,6,4,2,1,6,1,6,1,3,3,6,3,3,2,3,1,1,1,2,2,2,1,1,2,2,2,1,3,2,2,3,2,1,1,2,1,2,1,18,17,16,18,4,3,3.5,4,2,3.428571,3,3,4.2,3.428571,3.4,4.2,3.2,5,3.153846,3.157894,3.647058,4.133333,48,42,59,35
6,5,5,5,6,5,5,6,6,5,6,5,6,4,5,7,3,7,5,2,2,2,6,1,6,2,7,1,3,4,2,2,4,1,4,6,5,3,6,7,4,1,2,5,4,4,5,2,2,6,6,5,5,3,6,2,3,3,4,4,5,4,5,5,5,4,6,2,7,5,3,2,4,7,2,4,4,3,5,4,5,2,2,2,2,5,4,5,3,5,3,1,4,4,1,1,3,5,3,5,4,3,3,2,7,5,5,2,2,5,3,5,2,3,1,1,2,1,7,5,5,3,5,1,1,5,4,1,7,3,7,1,7,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,17,15,17,16,0,3.571428,4.5,3.142857,4,4.428571,4.2,4.142857,2.8,3,4,3.4,5,5.8,3.76923,4.263157,3.235294,4.733333,57,37,62,32
6,5,7,6,7,3,4,6,6,6,6,6,2,1,4,5,1,2,7,5,4,5,4,5,7,5,7,3,7,3,1,4,5,5,7,7,7,6,6,4,2,3,6,5,2,6,6,5,6,7,5,4,6,4,7,7,5,3,4,2,5,3,2,5,6,4,6,5,6,7,2,5,3,7,5,4,2,3,2,2,5,3,1,5,1,6,5,5,7,3,3,3,6,2,2,2,2,6,6,6,6,2,2,2,5,5,5,2,2,5,2,2,2,5,2,2,2,4,5,1,5,1,6,4,4,1,7,1,5,3,5,5,5,5,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,17,14,19,18,0,3.428571,5.166666,4.714285,4.166666,4.857142,3.2,5.428571,3.4,5.142857,3.8,3.6,4.8,6.2,4.346153,4.631578,4.235294,4.866666,53,56,52,31
6,5,5,5,5,5,6,4,4,4,4,5,3,5,5,5,4,2,3,2,2,6,2,4,5,3,5,4,5,4,3,1,4,5,4,5,5,2,5,4,5,3,5,4,3,2,3,5,5,5,4,6,5,3,4,3,5,2,4,3,5,4,4,5,5,3,3,4,2,3,3,4,2,6,3,5,5,4,6,2,3,3,3,6,4,4,4,4,4,5,3,3,6,5,1,2,3,4,4,4,5,2,2,1,4,1,5,3,1,6,2,3,4,4,1,2,4,4,4,5,2,4,6,5,4,4,6,3,4,5,4,5,5,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,17,15,13,13,0,3.428571,3.833333,3.428571,3.833333,4.285714,4.4,3.428571,3.8,3.714285,4.2,4.2,3.6,4.8,3.615384,4,3.882352,4.2,46,53,65,32
4,2,1,6,5,5,6,2,3,5,2,3,6,2,5,6,4,5,2,3,4,6,7,3,4,5,7,2,5,4,3,3,7,2,5,4,5,7,5,7,5,4,1,3,5,2,3,5,7,7,3,5,7,2,7,2,1,5,2,3,6,4,1,5,3,2,3,1,7,3,2,4,6,2,1,7,5,5,4,5,7,2,3,5,4,5,2,3,6,5,6,6,7,5,2,3,6,7,4,4,5,2,2,1,5,3,5,3,3,7,2,6,4,4,2,3,3,3,6,5,3,4,6,1,3,3,6,2,4,4,5,5,6,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,15,10,6,13,0,3.571428,4,3,3.333333,3.857142,4.2,4.571428,4.8,4.285714,4.4,5.2,5.4,4.2,3.461538,4.210526,4.470588,4.933333,57,61,65,25
4,6,7,7,5,5,3,4,7,7,4,4,2,3,5,4,5,2,3,3,1,5,3,5,7,2,6,4,3,4,2,1,4,1,5,2,5,3,3,5,4,6,5,4,7,3,3,5,6,4,6,7,7,2,2,1,4,3,1,1,7,3,1,5,2,1,1,1,1,3,2,5,5,4,1,6,5,3,6,3,1,2,2,2,5,6,3,4,2,4,1,1,2,3,1,5,1,5,2,7,2,3,6,6,6,7,6,2,3,6,5,5,3,6,5,2,4,5,7,4,5,1,5,5,1,1,5,4,7,3,6,2,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,2,12,15,18,18,1,2.857142,3,2.857142,3,2.714285,4.4,2.857142,3.8,4,4.6,4.6,3.2,5,2.923076,3.210526,4.117647,4.266666,63,49,68,27
6,5,4,5,6,6,6,5,4,5,4,5,5,2,4,3,2,5,3,2,5,4,6,2,3,4,6,5,4,3,2,3,3,2,4,5,4,6,6,5,3,5,2,5,6,2,6,5,6,6,5,3,4,5,6,2,4,5,4,3,5,3,2,2,6,3,5,2,3,6,3,2,4,2,2,5,6,3,5,3,2,5,5,3,4,6,2,6,3,6,3,2,5,4,4,2,2,6,5,6,3,4,4,3,5,5,5,5,4,3,5,6,5,4,3,3,5,4,6,2,5,2,5,3,2,3,6,2,5,3,6,3,6,4,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,18,16,12,15,3,2.857142,4.333333,3.714285,4,4,3.4,4.857142,4.4,3.714285,4.8,4,2.8,4.4,3.692307,4.157894,4.235294,3.733333,65,60,59,34
4,4,6,7,5,5,5,6,6,6,6,5,5,6,5,5,4,3,1,4,1,5,6,1,2,3,4,6,7,7,3,4,4,4,4,4,5,4,2,2,4,1,5,5,6,3,4,6,4,3,7,7,5,6,6,4,7,6,3,6,3,5,5,4,5,3,2,7,3,1,4,4,6,7,3,7,5,5,3,2,3,7,3,7,6,4,1,5,1,4,4,6,4,4,1,3,4,5,4,7,4,1,4,1,7,4,1,1,1,6,5,3,1,1,1,1,4,5,5,3,2,1,7,1,5,4,3,4,7,4,5,1,6,5,3,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,5,3,1,1,2,2,1,2,14,14,18,19,6,3.428571,4.166666,4.571428,4.833333,4,4.8,4.714285,3.8,3.428571,4.6,4.4,4,5.4,4.230769,4.473684,3.882352,4.6,56,51,53,28
4,4,1,1,7,7,4,1,1,1,1,1,2,1,7,2,3,1,4,5,1,1,4,7,8,6,8,4,5,8,8,4,7,4,8,8,8,4,NA,8,8,8,6,6,4,3,7,4,7,7,8,8,7,5,3,6,6,3,2,3,7,7,6,6,7,5,2,3,5,2,4,3,5,6,6,5,4,4,6,6,3,1,1,6,7,7,6,4,6,4,7,7,7,4,1,1,7,7,7,5,5,1,5,5,1,1,3,5,3,7,1,5,3,3,2,1,1,1,7,1,5,2,6,2,6,1,7,1,5,1,1,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,12,3,3,0,5.142857,4,3,4.333333,NA,3.4,4.428571,4.4,4,3.8,3.8,2.4,4,4.115384,NA,4.058823,3.4,60,60,52,27
6,5,5,6,6,6,6,6,6,6,5,4,4,2,5,4,2,3,2,3,2,2,7,6,6,4,6,4,3,4,2,5,6,5,3,6,2,3,5,5,4,5,3,4,2,5,6,6,6,7,6,5,6,2,6,1,4,2,5,3,6,4,2,5,3,2,5,3,5,6,4,4,5,3,2,5,2,2,5,3,6,3,3,5,6,6,3,5,4,3,3,5,4,3,2,2,2,6,3,5,4,2,3,2,5,4,4,3,2,5,3,5,3,2,2,3,2,3,6,4,4,2,5,3,2,2,6,2,6,2,5,3,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,18,15,16,18,0,4,4.166666,3.285714,3.666666,4.428571,4.2,4.285714,3.8,3.714285,4.6,3.6,4.6,5.4,3.76923,4.315789,4,4.533333,51,52,54,33
6,5,4,6,6,6,7,5,7,5,6,4,4,1,3,3,2,2,2,1,4,4,3,7,1,3,6,4,2,2,4,2,4,3,2,3,4,4,5,4,1,2,3,2,2,4,7,4,4,6,3,4,3,3,4,4,4,2,6,3,5,4,2,4,4,4,7,2,2,3,4,5,3,2,2,2,4,3,4,3,3,1,6,3,5,4,4,4,2,4,4,4,6,4,4,4,3,6,7,6,2,3,6,4,5,5,5,5,4,7,2,4,4,3,2,2,4,2,7,4,6,4,4,4,2,1,7,4,6,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,19,15,17,16,0,3.714285,3.166666,3.428571,3.333333,4.142857,3.6,3.714285,3.4,2.714285,3.4,4,2.2,3,3.423076,3.842105,3.117647,3.066666,63,62,67,34
4,3,5,5,5,3,4,5,5,5,4,3,5,6,7,7,3,2,5,3,2,4,3,6,7,2,3,6,7,6,4,3,5,3,3,6,6,5,3,4,6,3,5,5,3,4,4,4,6,5,5,7,6,3,2,3,6,5,2,5,5,6,3,5,5,4,2,6,6,2,3,3,6,5,5,4,3,2,3,3,6,3,4,6,5,5,5,3,3,3,5,6,5,7,3,2,3,3,3,6,3,4,3,3,4,5,5,4,3,5,2,5,3,3,2,3,5,3,3,5,3,6,5,5,3,3,3,3,3,5,4,3,5,5,4,4,4,2,2,1,3,4,2,4,3,3,2,1,1,4,4,3,4,3,2,2,2,2,2,2,13,9,14,15,21,4.428571,4.333333,4.285714,4.333333,3.571428,5.2,3.714285,4,3.714285,5,4.2,5.4,5.4,4.346153,4.052631,4.17647,5,54,53,68,22
5,4,5,6,5,5,4,5,5,4,5,4,3,1,5,6,5,2,3,1,5,3,6,5,6,3,5,5,6,5,6,2,5,3,1,5,3,5,5,5,6,5,5,5,2,2,3,6,6,2,6,7,6,2,3,1,3,3,5,3,5,5,2,5,3,2,3,2,5,5,5,5,5,3,2,6,3,3,6,4,3,7,2,5,6,2,3,3,2,6,3,2,3,3,1,4,1,5,3,4,3,3,5,2,5,3,3,3,2,5,2,5,2,3,5,3,5,5,5,2,4,3,6,3,5,2,6,3,3,2,5,3,5,4,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,3,2,2,2,2,1,2,2,14,13,15,15,1,3.571428,3.833333,2.857142,4.333333,3.571428,5.2,3.857142,4.8,3.428571,5.4,3.4,4.4,4.4,3.615384,4.105263,4.411764,4.066666,56,53,51,27
6,4,5,6,5,5,5,3,6,4,3,3,5,5,6,6,3,5,4,3,3,6,6,5,7,2,6,5,6,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,1,2,1,1,1,1,1,2,16,12,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
6,5,5,6,7,4,5,6,6,5,5,6,6,5,7,5,5,4,4,6,2,5,2,7,5,6,5,5,4,3,4,2,6,6,5,5,5,4,3,3,5,4,3,6,3,2,3,6,4,5,5,6,5,3,4,2,5,6,1,5,2,5,4,5,4,3,1,5,3,3,3,3,5,2,2,4,5,3,2,2,3,7,3,6,5,4,2,4,4,7,4,5,3,4,5,3,1,2,3,5,1,6,6,6,6,6,6,3,6,3,4,7,2,6,4,3,6,4,3,3,4,5,3,5,2,1,4,5,7,3,7,2,3,3,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,18,15,16,17,1,4.571428,4,3.714285,4.333333,3.857142,4.8,3.285714,4.4,4,4.8,4.4,3.4,4.2,4.153846,3.894736,4.352941,4,74,53,60,33
6,5,6,7,5,5,6,7,7,7,6,6,1,7,7,7,7,1,7,5,1,6,3,6,6,1,5,1,6,6,7,1,5,1,1,7,5,2,1,7,7,2,6,7,1,2,1,5,7,3,7,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,2,7,5,6,6,1,1,NA,5,6,1,6,6,7,7,3,2,3,7,2,1,1,1,6,7,1,2,1,7,2,7,6,5,7,7,7,3,6,3,5,7,1,5,7,3,5,7,5,2,6,2,3,3,1,1,2,1,7,1,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,17,16,19,21,0,3.428571,3.166666,1.714285,4.833333,3.714285,3.4,2.428571,NA,4,3.4,3.8,4.2,5.4,3.230769,3.157894,NA,4.466666,75,52,50,33
7,6,5,7,7,7,7,4,6,7,4,6,5,6,7,6,2,1,3,5,1,2,3,1,5,2,7,3,6,5,7,2,5,5,5,6,7,2,6,6,7,6,6,6,2,2,6,2,6,3,6,7,5,6,3,2,5,2,6,5,7,2,5,5,5,7,2,3,5,3,3,3,7,7,3,5,3,3,5,1,7,1,2,7,2,6,2,6,1,7,3,6,7,1,6,5,1,7,7,7,1,1,7,6,3,7,7,5,7,7,1,7,3,3,1,1,7,1,7,1,7,1,1,6,1,3,7,1,7,1,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,21,19,15,18,1,3.714285,4,3.285714,5,5.571428,4.8,3.571428,4.4,3.428571,4.8,3.2,5,6,3.961538,4.631578,4.117647,4.733333,79,64,60,40
5,3,6,6,5,3,4,2,6,3,6,3,2,2,2,2,2,7,2,2,2,5,6,3,5,3,5,3,4,3,3,3,4,3,2,2,2,6,6,2,2,2,6,6,3,3,5,6,3,4,2,2,2,2,6,2,5,5,NA,3,3,4,5,3,2,3,6,4,4,6,3,3,2,4,3,5,4,3,3,5,3,5,3,3,2,3,3,5,2,6,3,3,6,3,4,3,3,5,5,5,3,3,5,4,5,5,5,3,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,3,3,6,5,5,3,5,5,5,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,14,9,18,11,0,3.285714,5,3.285714,3.666666,NA,3,4.428571,3.4,2.428571,3,3.6,3.6,2.6,3.76923,NA,2.882352,3.266666,66,61,61,23
6,4,7,7,6,5,5,6,6,6,6,4,2,4,2,5,2,1,7,2,6,5,6,2,2,6,5,5,6,2,5,5,4,2,3,5,3,3,4,1,3,2,6,5,6,4,3,5,4,4,3,5,5,5,2,4,6,4,3,6,2,3,3,5,4,5,2,5,3,2,6,4,5,3,3,2,3,5,3,3,3,7,4,5,4,5,5,6,1,4,3,5,4,5,4,3,2,3,5,5,2,5,5,4,5,5,5,3,4,3,5,5,3,5,3,3,4,3,5,2,5,5,3,3,3,3,4,3,5,3,5,3,3,3,2,2,1,1,1,1,5,2,2,1,1,4,1,2,1,1,1,1,2,1,1,1,1,1,1,2,17,13,19,19,5,3.142857,4.166666,4.571428,5.166666,3.571428,3.2,4,4.4,3.285714,3.4,4.8,3,4.2,4.230769,3.631578,3.647058,4,60,55,58,30
7,6,6,7,6,6,7,4,6,5,4,6,6,3,5,3,3,2,1,3,2,5,7,8,5,1,7,5,2,3,6,4,5,6,3,4,5,6,7,7,2,5,5,1,7,3,6,7,7,5,7,6,7,1,5,7,5,1,5,5,7,3,3,5,2,1,6,1,2,6,1,2,2,7,2,6,3,5,7,2,5,1,1,2,7,3,2,7,2,7,3,3,7,2,6,5,2,6,1,7,1,2,7,5,6,6,7,4,3,7,5,6,2,5,3,NA,6,4,7,1,6,1,7,6,1,1,7,6,7,5,7,2,7,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,20,18,16,16,0,3,4.166666,3.285714,2.333333,4.714285,4,4.428571,4.4,4.428571,5,4.6,4,5.6,3.192307,4.421052,4.588235,4.733333,77,NA,70,38
5,4,7,7,5,5,5,7,7,7,7,5,3,4,7,6,2,2,4,5,3,3,6,2,7,2,7,7,6,5,2,2,7,2,2,6,7,7,6,3,5,3,5,3,5,3,4,5,3,6,7,6,5,3,7,7,7,5,4,4,3,5,2,2,4,5,5,7,6,5,2,3,5,2,5,3,6,3,6,2,6,6,3,3,6,5,5,7,3,6,2,2,6,6,6,6,2,6,2,5,3,6,6,6,6,6,6,2,6,3,1,6,2,4,2,2,6,3,5,4,6,3,5,6,3,3,5,5,6,6,6,3,4,3,2,2,2,2,2,2,1,2,4,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,15,14,21,21,NA,3,4.666666,5,4,4.857142,4.4,5.571428,3.6,4,5.2,4,5.4,5,4.153846,5,4.235294,4.8,79,47,72,29
7,7,6,7,7,6,7,5,5,NA,3,3,5,5,6,4,2,7,5,2,5,3,6,5,4,2,6,6,6,2,5,3,5,5,1,2,6,7,6,2,5,5,6,3,2,5,4,5,6,5,7,6,6,5,6,2,6,3,4,5,6,3,2,6,5,3,5,6,6,3,4,3,3,3,1,5,3,3,3,5,3,3,5,3,2,5,2,2,5,5,3,3,7,5,6,3,2,6,3,5,2,3,6,6,3,6,4,1,6,6,5,6,5,6,2,3,7,3,6,4,5,2,3,3,1,3,6,3,7,3,7,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,NA,1,1,1,1,1,1,2,21,16,14,NA,NA,3.857142,5.333333,4.857142,4,4.428571,4,4.285714,3.8,3.571428,4.6,4.2,3.6,4.6,4.5,4.263157,3.941176,4.133333,75,54,62,37
5,4,4,4,4,5,5,4,5,4,4,4,3,1,4,6,2,5,5,3,4,3,5,5,5,2,3,1,5,4,6,4,5,2,5,4,2,3,5,7,4,4,4,5,4,4,5,3,6,3,5,6,4,3,5,4,2,2,4,3,4,4,1,4,5,4,4,1,3,3,3,6,3,5,4,3,3,3,6,4,4,3,3,5,4,4,3,4,4,4,5,3,4,3,2,2,4,4,3,5,5,4,4,4,4,5,5,5,5,6,3,4,3,4,2,3,3,4,6,3,4,3,5,3,3,5,5,3,3,2,5,3,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,14,13,13,12,0,3,3.833333,2.857142,4,3.571428,4.2,4.571428,4.4,4.142857,3.8,3.8,3.8,4.4,3.384615,4.105263,4.117647,4,60,52,61,27
